"ncomponentsReference" "ncomponentsSubset" "maxFeatures" "scale.center" "scale.scale" "project_all" "mean_sil_score" "stab_knn_acc" "stab_knn_acc_bal" "stab_rmse" "time_integration" "time_imputation"
"elapsed181" 50 60 1740 TRUE FALSE TRUE 0.460663731318738 0.903508771929825 0.870393514176259 0.948957164191202 3.15100000000166 58.3080000000009
"elapsed182" 60 60 1740 TRUE FALSE TRUE 0.460364031247944 0.895135566188198 0.862137611790393 0.948259977331568 3.30600000000049 58.1650000000009
"elapsed183" 70 60 1740 TRUE FALSE TRUE 0.462766221918145 0.897129186602871 0.865432983283237 0.947702260313508 3.37899999999718 58.1150000000016
"elapsed184" 10 70 1740 TRUE FALSE TRUE 0.363703786813902 0.88237639553429 0.82494851580598 0.953545931254618 2.42399999999907 57.8470000000016
"elapsed185" 15 70 1740 TRUE FALSE TRUE 0.433988469811294 0.899920255183413 0.858949149219853 0.952622554141481 2.5109999999986 57.8279999999977
"elapsed186" 20 70 1740 TRUE FALSE TRUE 0.437583077081776 0.891148325358852 0.853354690306227 0.951552160906832 2.60199999999895 57.7590000000018
"elapsed187" 30 70 1740 TRUE FALSE TRUE 0.455472473389108 0.893141945773525 0.847485517330998 0.950084983853657 2.74800000000323 57.9569999999985
"elapsed188" 40 70 1740 TRUE FALSE TRUE 0.446414102490616 0.891547049441786 0.855080520882091 0.949391343369491 2.90899999999965 57.9180000000015
"elapsed189" 50 70 1740 TRUE FALSE TRUE 0.460663731318738 0.903508771929825 0.870393514176259 0.948957164191202 3.13300000000163 57.7099999999991
"elapsed190" 60 70 1740 TRUE FALSE TRUE 0.460364031247944 0.895135566188198 0.862137611790393 0.948259977331568 3.27500000000146 58.5210000000006
"elapsed191" 70 70 1740 TRUE FALSE TRUE 0.462766221918145 0.897129186602871 0.865432983283237 0.947702260313508 3.53399999999965 58.6749999999993
"elapsed192" 10 10 1740 FALSE FALSE TRUE 0.37099210270378 0.881578947368421 0.827733682912817 0.953358684726182 2.11800000000221 58.5139999999992
"elapsed193" 15 10 1740 FALSE FALSE TRUE 0.430674748074885 0.896531100478469 0.855474737185479 0.952190306416768 2.30500000000029 59.0169999999998
"elapsed194" 20 10 1740 FALSE FALSE TRUE 0.4251555837488 0.896132376395534 0.860621848101309 0.95145246379025 2.42599999999948 57.4269999999997
"elapsed195" 30 10 1740 FALSE FALSE TRUE 0.417565961231792 0.895534290271132 0.860607250595979 0.949970601191661 2.54300000000148 57.2669999999998
"elapsed196" 40 10 1740 FALSE FALSE TRUE 0.454355204551068 0.893341307814992 0.856389988809539 0.949263370563532 2.72500000000218 58.143
"elapsed197" 50 10 1740 FALSE FALSE TRUE 0.462391665489197 0.89493620414673 0.864407663143999 0.948649938530995 3.06100000000151 58.0430000000015
"elapsed198" 60 10 1740 FALSE FALSE TRUE 0.459818394363685 0.89792663476874 0.865286146095296 0.948141308979009 3.02699999999822 58.2569999999978
"elapsed199" 70 10 1740 FALSE FALSE TRUE 0.462357986149769 0.896730462519936 0.859800697203673 0.947486726931683 3.27499999999782 57.7419999999984
"elapsed200" 10 15 1740 FALSE FALSE TRUE 0.37099210270378 0.881578947368421 0.827733682912817 0.953358684726182 2.14300000000003 58.7929999999978
"elapsed201" 15 15 1740 FALSE FALSE TRUE 0.430674748074885 0.896531100478469 0.855474737185479 0.952190306416768 2.35800000000017 57.0419999999976
"elapsed202" 20 15 1740 FALSE FALSE TRUE 0.4251555837488 0.896132376395534 0.860621848101309 0.95145246379025 2.39500000000044 57.6349999999984
"elapsed203" 30 15 1740 FALSE FALSE TRUE 0.417565961231792 0.895534290271132 0.860607250595979 0.949970601191661 2.52500000000146 58.0669999999991
"elapsed204" 40 15 1740 FALSE FALSE TRUE 0.454355204551068 0.893341307814992 0.856389988809539 0.949263370563532 2.63100000000122 58.2059999999983
"elapsed205" 50 15 1740 FALSE FALSE TRUE 0.462391665489197 0.89493620414673 0.864407663143999 0.948649938530995 2.97099999999773 58.1840000000011
"elapsed206" 60 15 1740 FALSE FALSE TRUE 0.459818394363685 0.89792663476874 0.865286146095296 0.948141308979009 3.04899999999907 58.012999999999
"elapsed207" 70 15 1740 FALSE FALSE TRUE 0.462357986149769 0.896730462519936 0.859800697203673 0.947486726931683 3.2410000000018 58.163999999997
"elapsed208" 10 20 1740 FALSE FALSE TRUE 0.37099210270378 0.881578947368421 0.827733682912817 0.953358684726182 2.23999999999796 58.1180000000022
"elapsed209" 15 20 1740 FALSE FALSE TRUE 0.430674748074885 0.896531100478469 0.855474737185479 0.952190306416768 2.17400000000271 57.5070000000014
"elapsed210" 20 20 1740 FALSE FALSE TRUE 0.4251555837488 0.896132376395534 0.860621848101309 0.95145246379025 2.34299999999712 58.2829999999994
"elapsed211" 30 20 1740 FALSE FALSE TRUE 0.417565961231792 0.895534290271132 0.860607250595979 0.949970601191661 2.625 57.6790000000001
"elapsed212" 40 20 1740 FALSE FALSE TRUE 0.454355204551068 0.893341307814992 0.856389988809539 0.949263370563532 2.79100000000108 58.8640000000014
"elapsed213" 50 20 1740 FALSE FALSE TRUE 0.462391665489197 0.89493620414673 0.864407663143999 0.948649938530995 2.94499999999971 58.3509999999987
"elapsed214" 60 20 1740 FALSE FALSE TRUE 0.459818394363685 0.89792663476874 0.865286146095296 0.948141308979009 3.14199999999983 58.5839999999989
"elapsed215" 70 20 1740 FALSE FALSE TRUE 0.462357986149769 0.896730462519936 0.859800697203673 0.947486726931683 3.34000000000015 58.1039999999994
"elapsed216" 10 30 1740 FALSE FALSE TRUE 0.37099210270378 0.881578947368421 0.827733682912817 0.953358684726182 2.19399999999951 57.7720000000008
"elapsed217" 15 30 1740 FALSE FALSE TRUE 0.430674748074885 0.896531100478469 0.855474737185479 0.952190306416768 2.37800000000061 57.5509999999995
"elapsed218" 20 30 1740 FALSE FALSE TRUE 0.4251555837488 0.896132376395534 0.860621848101309 0.95145246379025 2.44900000000052 57.775999999998
"elapsed219" 30 30 1740 FALSE FALSE TRUE 0.417565961231792 0.895534290271132 0.860607250595979 0.949970601191661 2.52899999999863 57.9470000000001
"elapsed220" 40 30 1740 FALSE FALSE TRUE 0.454355204551068 0.893341307814992 0.856389988809539 0.949263370563532 2.81200000000172 58.0080000000016
"elapsed221" 50 30 1740 FALSE FALSE TRUE 0.462391665489197 0.89493620414673 0.864407663143999 0.948649938530995 2.84299999999712 57.7700000000004
"elapsed222" 60 30 1740 FALSE FALSE TRUE 0.459818394363685 0.89792663476874 0.865286146095296 0.948141308979009 3.30500000000029 58.7909999999974
"elapsed223" 70 30 1740 FALSE FALSE TRUE 0.462357986149769 0.896730462519936 0.859800697203673 0.947486726931683 3.29300000000148 58.0239999999976
"elapsed224" 10 40 1740 FALSE FALSE TRUE 0.37099210270378 0.881578947368421 0.827733682912817 0.953358684726182 2.29100000000108 58.2780000000021
"elapsed225" 15 40 1740 FALSE FALSE TRUE 0.430674748074885 0.896531100478469 0.855474737185479 0.952190306416768 2.27999999999884 57.4660000000003
"elapsed226" 20 40 1740 FALSE FALSE TRUE 0.4251555837488 0.896132376395534 0.860621848101309 0.95145246379025 2.41799999999785 57.9759999999987
"elapsed227" 30 40 1740 FALSE FALSE TRUE 0.417565961231792 0.895534290271132 0.860607250595979 0.949970601191661 2.65699999999924 57.2459999999992
"elapsed228" 40 40 1740 FALSE FALSE TRUE 0.454355204551068 0.893341307814992 0.856389988809539 0.949263370563532 2.69599999999991 58.5400000000009
"elapsed229" 50 40 1740 FALSE FALSE TRUE 0.462391665489197 0.89493620414673 0.864407663143999 0.948649938530995 3.05099999999948 58.3209999999999
"elapsed230" 60 40 1740 FALSE FALSE TRUE 0.459818394363685 0.89792663476874 0.865286146095296 0.948141308979009 3.18899999999849 58.4449999999997
"elapsed231" 70 40 1740 FALSE FALSE TRUE 0.462357986149769 0.896730462519936 0.859800697203673 0.947486726931683 3.36300000000119 58.5979999999981
"elapsed232" 10 50 1740 FALSE FALSE TRUE 0.37099210270378 0.881578947368421 0.827733682912817 0.953358684726182 2.30600000000049 58.2999999999993
"elapsed233" 15 50 1740 FALSE FALSE TRUE 0.430674748074885 0.896531100478469 0.855474737185479 0.952190306416768 2.36100000000079 57.8870000000024
"elapsed234" 20 50 1740 FALSE FALSE TRUE 0.4251555837488 0.896132376395534 0.860621848101309 0.95145246379025 2.39099999999962 57.7109999999993
"elapsed235" 30 50 1740 FALSE FALSE TRUE 0.417565961231792 0.895534290271132 0.860607250595979 0.949970601191661 2.56999999999971 58.1039999999994
"elapsed236" 40 50 1740 FALSE FALSE TRUE 0.454355204551068 0.893341307814992 0.856389988809539 0.949263370563532 2.77800000000207 58.3549999999996
"elapsed237" 50 50 1740 FALSE FALSE TRUE 0.462391665489197 0.89493620414673 0.864407663143999 0.948649938530995 2.98300000000017 57.905999999999
"elapsed238" 60 50 1740 FALSE FALSE TRUE 0.459818394363685 0.89792663476874 0.865286146095296 0.948141308979009 3.16100000000006 58.8609999999971
"elapsed239" 70 50 1740 FALSE FALSE TRUE 0.462357986149769 0.896730462519936 0.859800697203673 0.947486726931683 3.3179999999993 58.0750000000007
"elapsed240" 10 60 1740 FALSE FALSE TRUE 0.37099210270378 0.881578947368421 0.827733682912817 0.953358684726182 2.22599999999875 58.1689999999981
"elapsed241" 15 60 1740 FALSE FALSE TRUE 0.430674748074885 0.896531100478469 0.855474737185479 0.952190306416768 2.34000000000015 57.2309999999998
"elapsed242" 20 60 1740 FALSE FALSE TRUE 0.4251555837488 0.896132376395534 0.860621848101309 0.95145246379025 2.26499999999942 58.3590000000004
"elapsed243" 30 60 1740 FALSE FALSE TRUE 0.417565961231792 0.895534290271132 0.860607250595979 0.949970601191661 2.6349999999984 57.6820000000007
"elapsed244" 40 60 1740 FALSE FALSE TRUE 0.454355204551068 0.893341307814992 0.856389988809539 0.949263370563532 2.65699999999924 58.5400000000009
"elapsed245" 50 60 1740 FALSE FALSE TRUE 0.462391665489197 0.89493620414673 0.864407663143999 0.948649938530995 2.99799999999959 57.9010000000017
"elapsed246" 60 60 1740 FALSE FALSE TRUE 0.459818394363685 0.89792663476874 0.865286146095296 0.948141308979009 3.16400000000067 58.1589999999997
"elapsed247" 70 60 1740 FALSE FALSE TRUE 0.462357986149769 0.896730462519936 0.859800697203673 0.947486726931683 3.25 58.4830000000002
"elapsed248" 10 70 1740 FALSE FALSE TRUE 0.37099210270378 0.881578947368421 0.827733682912817 0.953358684726182 2.20999999999913 58.107
"elapsed249" 15 70 1740 FALSE FALSE TRUE 0.430674748074885 0.896531100478469 0.855474737185479 0.952190306416768 2.29400000000169 57.4089999999997
"elapsed250" 20 70 1740 FALSE FALSE TRUE 0.4251555837488 0.896132376395534 0.860621848101309 0.95145246379025 2.41400000000067 58.2260000000024
"elapsed251" 30 70 1740 FALSE FALSE TRUE 0.417565961231792 0.895534290271132 0.860607250595979 0.949970601191661 2.57800000000134 57.5859999999993
"elapsed252" 40 70 1740 FALSE FALSE TRUE 0.454355204551068 0.893341307814992 0.856389988809539 0.949263370563532 2.6919999999991 58.0569999999971
"elapsed253" 50 70 1740 FALSE FALSE TRUE 0.462391665489197 0.89493620414673 0.864407663143999 0.948649938530995 2.78399999999965 58.3050000000003
"elapsed254" 60 70 1740 FALSE FALSE TRUE 0.459818394363685 0.89792663476874 0.865286146095296 0.948141308979009 3.19499999999971 57.8319999999985
"elapsed255" 70 70 1740 FALSE FALSE TRUE 0.462357986149769 0.896730462519936 0.859800697203673 0.947486726931683 3.40399999999863 57.8740000000034
"elapsed256" 10 10 1740 TRUE TRUE FALSE 0.412816389225933 0.863835725677831 0.824055235212207 0.952437549430353 2.66400000000067 57.6230000000032
"elapsed257" 15 10 1740 TRUE TRUE FALSE 0.435942729610868 0.861842105263158 0.831107702820648 0.951275794820338 2.77799999999843 57.7690000000002
"elapsed258" 20 10 1740 TRUE TRUE FALSE 0.436736782569344 0.875398724082935 0.838420617704218 0.949648136302624 2.93199999999706 58.1489999999976
"elapsed259" 30 10 1740 TRUE TRUE FALSE 0.446465041414437 0.875797448165869 0.845308795641635 0.94908964164081 3.12199999999939 58.1739999999991
"elapsed260" 40 10 1740 TRUE TRUE FALSE 0.44055459609259 0.867424242424242 0.838312349256197 0.948324929532961 3.18899999999849 58.9540000000015
"elapsed261" 50 10 1740 TRUE TRUE FALSE 0.439651478043603 0.865430622009569 0.843336133830734 0.947293369140171 3.39200000000346 58.7549999999974
"elapsed262" 60 10 1740 TRUE TRUE FALSE 0.435699534686428 0.86244019138756 0.835787049503869 0.946823447727326 3.7510000000002 58.9449999999997
"elapsed263" 70 10 1740 TRUE TRUE FALSE 0.438237661518979 0.858452950558214 0.836948758160877 0.946417855912579 3.87700000000041 58.3260000000009
"elapsed264" 10 15 1740 TRUE TRUE FALSE 0.412816389225933 0.863835725677831 0.824055235212207 0.952437549430353 2.79100000000108 57.8820000000014
"elapsed265" 15 15 1740 TRUE TRUE FALSE 0.435942729610868 0.861842105263158 0.831107702820648 0.951275794820338 2.85800000000017 57.8149999999987
"elapsed266" 20 15 1740 TRUE TRUE FALSE 0.436736782569344 0.875398724082935 0.838420617704218 0.949648136302624 2.78700000000026 57.7669999999998
"elapsed267" 30 15 1740 TRUE TRUE FALSE 0.446465041414437 0.875797448165869 0.845308795641635 0.94908964164081 2.93399999999747 58.1059999999998
"elapsed268" 40 15 1740 TRUE TRUE FALSE 0.44055459609259 0.867424242424242 0.838312349256197 0.948324929532961 3.18000000000029 58.6100000000006
"elapsed269" 50 15 1740 TRUE TRUE FALSE 0.439651478043603 0.865430622009569 0.843336133830734 0.947293369140171 3.375 59.0760000000009
"elapsed270" 60 15 1740 TRUE TRUE FALSE 0.435699534686428 0.86244019138756 0.835787049503869 0.946823447727326 3.79000000000087 58.5509999999995
"elapsed271" 70 15 1740 TRUE TRUE FALSE 0.438237661518979 0.858452950558214 0.836948758160877 0.946417855912579 3.85900000000038 58.4549999999981
"elapsed272" 10 20 1740 TRUE TRUE FALSE 0.412816389225933 0.863835725677831 0.824055235212207 0.952437549430353 2.70100000000093 58.0840000000026
"elapsed273" 15 20 1740 TRUE TRUE FALSE 0.435942729610868 0.861842105263158 0.831107702820648 0.951275794820338 2.83899999999994 58.2740000000013
"elapsed274" 20 20 1740 TRUE TRUE FALSE 0.436736782569344 0.875398724082935 0.838420617704218 0.949648136302624 2.86699999999837 57.7710000000006
"elapsed275" 30 20 1740 TRUE TRUE FALSE 0.446465041414437 0.875797448165869 0.845308795641635 0.94908964164081 3.06899999999951 57.8260000000009
"elapsed276" 40 20 1740 TRUE TRUE FALSE 0.44055459609259 0.867424242424242 0.838312349256197 0.948324929532961 3.30099999999948 58.364999999998
"elapsed277" 50 20 1740 TRUE TRUE FALSE 0.439651478043603 0.865430622009569 0.843336133830734 0.947293369140171 3.42799999999988 57.2630000000026
"elapsed278" 60 20 1740 TRUE TRUE FALSE 0.435699534686428 0.86244019138756 0.835787049503869 0.946823447727326 3.68500000000131 57.362000000001
"elapsed279" 70 20 1740 TRUE TRUE FALSE 0.438237661518979 0.858452950558214 0.836948758160877 0.946417855912579 3.47600000000239 54.0339999999997
"elapsed280" 10 30 1740 TRUE TRUE FALSE 0.412816389225933 0.863835725677831 0.824055235212207 0.952437549430353 1.9910000000018 52.6100000000006
"elapsed281" 15 30 1740 TRUE TRUE FALSE 0.435942729610868 0.861842105263158 0.831107702820648 0.951275794820338 2.05000000000291 52.4290000000001
"elapsed282" 20 30 1740 TRUE TRUE FALSE 0.436736782569344 0.875398724082935 0.838420617704218 0.949648136302624 2.11199999999735 52.1419999999998
"elapsed283" 30 30 1740 TRUE TRUE FALSE 0.446465041414437 0.875797448165869 0.845308795641635 0.94908964164081 2.24199999999837 51.7230000000018
"elapsed284" 40 30 1740 TRUE TRUE FALSE 0.44055459609259 0.867424242424242 0.838312349256197 0.948324929532961 2.36000000000058 52.0640000000021
"elapsed285" 50 30 1740 TRUE TRUE FALSE 0.439651478043603 0.865430622009569 0.843336133830734 0.947293369140171 2.47999999999956 52.4409999999989
"elapsed286" 60 30 1740 TRUE TRUE FALSE 0.435699534686428 0.86244019138756 0.835787049503869 0.946823447727326 2.71999999999753 52.6710000000021
"elapsed287" 70 30 1740 TRUE TRUE FALSE 0.438237661518979 0.858452950558214 0.836948758160877 0.946417855912579 2.83799999999974 53.0289999999986
"elapsed288" 10 40 1740 TRUE TRUE FALSE 0.412816389225933 0.863835725677831 0.824055235212207 0.952437549430353 1.98099999999977 52.0349999999999
"elapsed289" 15 40 1740 TRUE TRUE FALSE 0.435942729610868 0.861842105263158 0.831107702820648 0.951275794820338 2.01900000000023 51.9099999999999
"elapsed290" 20 40 1740 TRUE TRUE FALSE 0.436736782569344 0.875398724082935 0.838420617704218 0.949648136302624 2.09500000000116 52.0489999999991
"elapsed291" 30 40 1740 TRUE TRUE FALSE 0.446465041414437 0.875797448165869 0.845308795641635 0.94908964164081 2.23199999999997 52.3499999999985
"elapsed292" 40 40 1740 TRUE TRUE FALSE 0.44055459609259 0.867424242424242 0.838312349256197 0.948324929532961 2.36399999999776 52.2299999999996
"elapsed293" 50 40 1740 TRUE TRUE FALSE 0.439651478043603 0.865430622009569 0.843336133830734 0.947293369140171 2.50500000000102 52.4620000000032
"elapsed294" 60 40 1740 TRUE TRUE FALSE 0.435699534686428 0.86244019138756 0.835787049503869 0.946823447727326 2.74499999999898 52.6209999999992
"elapsed295" 70 40 1740 TRUE TRUE FALSE 0.438237661518979 0.858452950558214 0.836948758160877 0.946417855912579 2.8169999999991 52.2829999999994
"elapsed296" 10 50 1740 TRUE TRUE FALSE 0.412816389225933 0.863835725677831 0.824055235212207 0.952437549430353 1.98500000000058 52.0730000000003
"elapsed297" 15 50 1740 TRUE TRUE FALSE 0.435942729610868 0.861842105263158 0.831107702820648 0.951275794820338 2.04000000000087 52.1650000000009
"elapsed298" 20 50 1740 TRUE TRUE FALSE 0.436736782569344 0.875398724082935 0.838420617704218 0.949648136302624 2.09899999999834 52.7860000000001
"elapsed299" 30 50 1740 TRUE TRUE FALSE 0.446465041414437 0.875797448165869 0.845308795641635 0.94908964164081 2.20999999999913 52.4099999999999
"elapsed300" 40 50 1740 TRUE TRUE FALSE 0.44055459609259 0.867424242424242 0.838312349256197 0.948324929532961 2.3859999999986 52.3600000000006
"elapsed301" 50 50 1740 TRUE TRUE FALSE 0.439651478043603 0.865430622009569 0.843336133830734 0.947293369140171 2.50699999999779 52.4789999999994
"elapsed302" 60 50 1740 TRUE TRUE FALSE 0.435699534686428 0.86244019138756 0.835787049503869 0.946823447727326 2.72799999999916 53.5589999999975
"elapsed303" 70 50 1740 TRUE TRUE FALSE 0.438237661518979 0.858452950558214 0.836948758160877 0.946417855912579 2.79300000000148 52.9430000000029
"elapsed304" 10 60 1740 TRUE TRUE FALSE 0.412816389225933 0.863835725677831 0.824055235212207 0.952437549430353 1.96800000000076 51.7970000000023
"elapsed305" 15 60 1740 TRUE TRUE FALSE 0.435942729610868 0.861842105263158 0.831107702820648 0.951275794820338 2.02999999999884 52.3700000000026
"elapsed306" 20 60 1740 TRUE TRUE FALSE 0.436736782569344 0.875398724082935 0.838420617704218 0.949648136302624 2.07200000000012 52.0020000000004
"elapsed307" 30 60 1740 TRUE TRUE FALSE 0.446465041414437 0.875797448165869 0.845308795641635 0.94908964164081 2.21600000000035 52.0260000000017
"elapsed308" 40 60 1740 TRUE TRUE FALSE 0.44055459609259 0.867424242424242 0.838312349256197 0.948324929532961 2.33399999999892 51.9849999999969
"elapsed309" 50 60 1740 TRUE TRUE FALSE 0.439651478043603 0.865430622009569 0.843336133830734 0.947293369140171 2.47799999999916 52.3349999999991
"elapsed310" 60 60 1740 TRUE TRUE FALSE 0.435699534686428 0.86244019138756 0.835787049503869 0.946823447727326 2.73400000000038 52.6049999999996
"elapsed311" 70 60 1740 TRUE TRUE FALSE 0.438237661518979 0.858452950558214 0.836948758160877 0.946417855912579 2.8169999999991 52.8129999999983
"elapsed312" 10 70 1740 TRUE TRUE FALSE 0.412816389225933 0.863835725677831 0.824055235212207 0.952437549430353 1.9429999999993 52.0720000000001
"elapsed313" 15 70 1740 TRUE TRUE FALSE 0.435942729610868 0.861842105263158 0.831107702820648 0.951275794820338 2.03000000000247 51.732
"elapsed314" 20 70 1740 TRUE TRUE FALSE 0.436736782569344 0.875398724082935 0.838420617704218 0.949648136302624 2.07999999999811 51.9320000000007
"elapsed315" 30 70 1740 TRUE TRUE FALSE 0.446465041414437 0.875797448165869 0.845308795641635 0.94908964164081 2.23700000000099 52.2459999999992
"elapsed316" 40 70 1740 TRUE TRUE FALSE 0.44055459609259 0.867424242424242 0.838312349256197 0.948324929532961 2.38200000000143 52.7989999999991
"elapsed317" 50 70 1740 TRUE TRUE FALSE 0.439651478043603 0.865430622009569 0.843336133830734 0.947293369140171 2.49499999999898 52.2079999999987
"elapsed318" 60 70 1740 TRUE TRUE FALSE 0.435699534686428 0.86244019138756 0.835787049503869 0.946823447727326 2.71299999999974 52.3389999999999
"elapsed319" 70 70 1740 TRUE TRUE FALSE 0.438237661518979 0.858452950558214 0.836948758160877 0.946417855912579 2.80199999999968 52.4069999999992
"elapsed320" 10 10 1740 FALSE TRUE FALSE 0.276861705609791 0.721291866028708 0.716842570631594 0.959383924053706 1.85699999999997 51.9320000000007
"elapsed321" 15 10 1740 FALSE TRUE FALSE 0.300564295169584 0.745015948963317 0.734034904868023 0.958500432184166 1.91500000000087 52.2609999999986
"elapsed322" 20 10 1740 FALSE TRUE FALSE 0.325881608460542 0.746810207336523 0.744100892939859 0.958332670443588 2.02200000000084 52.4699999999975
"elapsed323" 30 10 1740 FALSE TRUE FALSE 0.323197906538464 0.751395534290271 0.757487887941205 0.959293886754521 2.11899999999878 52.6129999999976
"elapsed324" 40 10 1740 FALSE TRUE FALSE 0.318874349858357 0.749800637958533 0.758176200357331 0.961698031428662 2.29200000000128 52.3660000000018
"elapsed325" 50 10 1740 FALSE TRUE FALSE 0.342606618857183 0.738636363636364 0.749994365897172 0.963618995357999 2.45400000000518 52.6330000000016
"elapsed326" 60 10 1740 FALSE TRUE FALSE 0.321789539938294 0.743819776714514 0.748602718181312 0.966823437480229 2.65799999999581 52.5600000000049
"elapsed327" 70 10 1740 FALSE TRUE FALSE 0.339418002588616 0.745614035087719 0.756029510729877 0.970653981515486 2.78600000000006 53.3609999999971
"elapsed328" 10 15 1740 FALSE TRUE FALSE 0.276861705609791 0.721291866028708 0.716842570631594 0.959383924053706 1.89699999999721 52.5380000000005
"elapsed329" 15 15 1740 FALSE TRUE FALSE 0.300564295169584 0.745015948963317 0.734034904868023 0.958500432184166 1.94099999999889 52.1259999999966
"elapsed330" 20 15 1740 FALSE TRUE FALSE 0.325881608460542 0.746810207336523 0.744100892939859 0.958332670443588 2.02300000000105 52.0550000000003
"elapsed331" 30 15 1740 FALSE TRUE FALSE 0.323197906538464 0.751395534290271 0.757487887941205 0.959293886754521 2.11099999999715 52.2200000000012
"elapsed332" 40 15 1740 FALSE TRUE FALSE 0.318874349858357 0.749800637958533 0.758176200357331 0.961698031428662 2.27999999999884 52.7599999999948
"elapsed333" 50 15 1740 FALSE TRUE FALSE 0.342606618857183 0.738636363636364 0.749994365897172 0.963618995357999 2.42599999999948 53.4689999999973
"elapsed334" 60 15 1740 FALSE TRUE FALSE 0.321789539938294 0.743819776714514 0.748602718181312 0.966823437480229 2.65099999999802 52.8899999999994
"elapsed335" 70 15 1740 FALSE TRUE FALSE 0.339418002588616 0.745614035087719 0.756029510729877 0.970653981515486 2.77399999999761 52.6310000000012
"elapsed336" 10 20 1740 FALSE TRUE FALSE 0.276861705609791 0.721291866028708 0.716842570631594 0.959383924053706 1.87699999999313 51.5869999999995
"elapsed337" 15 20 1740 FALSE TRUE FALSE 0.300564295169584 0.745015948963317 0.734034904868023 0.958500432184166 1.93600000000151 51.8799999999974
"elapsed338" 20 20 1740 FALSE TRUE FALSE 0.325881608460542 0.746810207336523 0.744100892939859 0.958332670443588 2.0260000000053 52.1390000000029
"elapsed339" 30 20 1740 FALSE TRUE FALSE 0.323197906538464 0.751395534290271 0.757487887941205 0.959293886754521 2.11100000000442 52.1929999999993
"elapsed340" 40 20 1740 FALSE TRUE FALSE 0.318874349858357 0.749800637958533 0.758176200357331 0.961698031428662 2.26200000000244 52.7419999999984
"elapsed341" 50 20 1740 FALSE TRUE FALSE 0.342606618857183 0.738636363636364 0.749994365897172 0.963618995357999 2.4320000000007 52.6330000000016
"elapsed342" 60 20 1740 FALSE TRUE FALSE 0.321789539938294 0.743819776714514 0.748602718181312 0.966823437480229 2.6359999999986 52.7270000000062
"elapsed343" 70 20 1740 FALSE TRUE FALSE 0.339418002588616 0.745614035087719 0.756029510729877 0.970653981515486 2.76599999999598 52.9369999999981
"elapsed344" 10 30 1740 FALSE TRUE FALSE 0.276861705609791 0.721291866028708 0.716842570631594 0.959383924053706 1.87600000000384 52.0979999999981
"elapsed345" 15 30 1740 FALSE TRUE FALSE 0.300564295169584 0.745015948963317 0.734034904868023 0.958500432184166 1.97100000000501 52.0910000000003
"elapsed346" 20 30 1740 FALSE TRUE FALSE 0.325881608460542 0.746810207336523 0.744100892939859 0.958332670443588 2.02199999999721 52.1330000000016
"elapsed347" 30 30 1740 FALSE TRUE FALSE 0.323197906538464 0.751395534290271 0.757487887941205 0.959293886754521 2.10899999999674 52.0650000000023
"elapsed348" 40 30 1740 FALSE TRUE FALSE 0.318874349858357 0.749800637958533 0.758176200357331 0.961698031428662 2.28900000000431 52.8149999999951
"elapsed349" 50 30 1740 FALSE TRUE FALSE 0.342606618857183 0.738636363636364 0.749994365897172 0.963618995357999 2.44900000000052 52.7829999999958
"elapsed350" 60 30 1740 FALSE TRUE FALSE 0.321789539938294 0.743819776714514 0.748602718181312 0.966823437480229 2.65299999999843 52.875
"elapsed351" 70 30 1740 FALSE TRUE FALSE 0.339418002588616 0.745614035087719 0.756029510729877 0.970653981515486 2.7980000000025 52.9820000000036
"elapsed352" 10 40 1740 FALSE TRUE FALSE 0.276861705609791 0.721291866028708 0.716842570631594 0.959383924053706 1.88799999999901 52.0709999999963
"elapsed353" 15 40 1740 FALSE TRUE FALSE 0.300564295169584 0.745015948963317 0.734034904868023 0.958500432184166 1.92900000000373 51.9180000000051
"elapsed354" 20 40 1740 FALSE TRUE FALSE 0.325881608460542 0.746810207336523 0.744100892939859 0.958332670443588 2.02399999999761 52.3960000000006
"elapsed355" 30 40 1740 FALSE TRUE FALSE 0.323197906538464 0.751395534290271 0.757487887941205 0.959293886754521 2.12999999999738 52.377999999997
"elapsed356" 40 40 1740 FALSE TRUE FALSE 0.318874349858357 0.749800637958533 0.758176200357331 0.961698031428662 2.27900000000227 52.4749999999985
"elapsed357" 50 40 1740 FALSE TRUE FALSE 0.342606618857183 0.738636363636364 0.749994365897172 0.963618995357999 2.40999999999622 52.4719999999943
"elapsed358" 60 40 1740 FALSE TRUE FALSE 0.321789539938294 0.743819776714514 0.748602718181312 0.966823437480229 2.63899999999558 52.6750000000029
"elapsed359" 70 40 1740 FALSE TRUE FALSE 0.339418002588616 0.745614035087719 0.756029510729877 0.970653981515486 2.77700000000186 52.9579999999987
"elapsed360" 10 50 1740 FALSE TRUE FALSE 0.276861705609791 0.721291866028708 0.716842570631594 0.959383924053706 1.90000000000146 51.9909999999945
"elapsed361" 15 50 1740 FALSE TRUE FALSE 0.300564295169584 0.745015948963317 0.734034904868023 0.958500432184166 1.9519999999975 52.1159999999945
"elapsed362" 20 50 1740 FALSE TRUE FALSE 0.325881608460542 0.746810207336523 0.744100892939859 0.958332670443588 1.99800000000687 51.8790000000008
"elapsed363" 30 50 1740 FALSE TRUE FALSE 0.323197906538464 0.751395534290271 0.757487887941205 0.959293886754521 2.05399999999645 51.9380000000019
